UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0761904G,UNIVERSITE DE ROUEN,4679 *,,51,PR,Non,35,36,,01/09/2023,23/02/2023,30/03/2023,Sédimentologie et géochimie de l'environnement et des paléoenvironnements,Mont-Saint-Aignan,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4301 *,,46-3,PR,Non,35,36,37,01/09/2023,23/02/2023,30/03/2023,Professeur en sciences de l'atmosphère et/ou de l'océan,GIF SUR YVETTE,
0761904G,UNIVERSITE DE ROUEN,4671 *,,46-1,PR,Non,36,37,35,01/09/2023,23/02/2023,30/03/2023,Transferts hydro-sédimentaires dans le continuum terre-mer,Mont-Saint-Aignan,
0595964M,UNIVERSITE DU LITTORAL,4343 *,,46-1,PR,Non,37,,,01/09/2023,23/02/2023,30/03/2023,Télédétection active et passive de la couleur de l'océan,Calais/Boulogne sur Mer et Dunkerque,
9710585J,UNIVERSITE DES ANTILLES,4477 *,,46-1,PR,Non,37,,,01/09/2023,23/02/2023,30/03/2023,"Environnement atmosphérique risque naturels anthropiques.Compréhension mécanismes en jeu caractérisation,aérosols.Composés Organiques,Volatils(COVs)en milieu insulaire tropical.",CAMPUS DE FOUILLOLE,
0134009M,UNIVERSITE AIX-MARSEILLE,1238 *,8228,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Génie civil,Marseille,
0134009M,UNIVERSITE AIX-MARSEILLE,1244 *,Crea,46-3,PR,Non,60,62,,01/09/2023,23/02/2023,30/03/2023,"Energétique, physique des transferts et mécanique des fluides (en milieux hétérogènes, multiphasiques, compressibles)",Marseille,
0251018W,UNIV. BESANCON (IUT BESANCON-VESOUL),4706 *,CREATION,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Le lauréat sera en charge de la direction du service pédagogique sur le site de Dole. Il devra en assurer la création et la gestion.,DOLE,
0251215K,UNIVERSITE DE BESANCON,4669 *,0113,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,"Mecanique des solides, materiaux et procedes",BESANCON,
0310152X,INSA DE TOULOUSE,4119 *,0003,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Durabilité des infrastructures stratégiques de Génie CivilDurability of strategic Civil Engineering infrastructures,TOULOUSE,
0310152X,INSA DE TOULOUSE,4120 *,0019,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Smart manufacturing,TOULOUSE,
0311381H,INP DE TOULOUSE,4163 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,"Mécanique des fluides, énergétique et environnement",TOULOUSE,
0333232J,INP DE BORDEAUX,4123 *,0039,46-1,PR,Non,60,62,,01/09/2023,23/02/2023,30/03/2023,Mécanique des fluides/Modélisation numérique,Talence,S
0333232J,INP DE BORDEAUX,4131 *,0007,46-1,PR,Non,60,,,01/10/2023,23/02/2023,30/03/2023,Mécanique des solides,Talence,S
0342490X,UNIVERSITE DE MONTPELLIER,100 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Mécanique des Structures Industrielles,Montpellier,
0342490X,UNIVERSITE DE MONTPELLIER,103 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,"Professeur en hydraulique et hydrologie (ingénieurs étudiants/apprentis, fort investissement collectif)Recherche : métrologie et modélisation de l¿hydraulique / qualité des bassins versants urbains",Montpellier,
0342490X,UNIVERSITE DE MONTPELLIER,112 *,,46-3,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Biomécanique cellulaire et en ingénierie tissulaire / comportement dans le temps du matériau bois sous environnement changeant,Montpellier,
0342490X,UNIVERSITE DE MONTPELLIER,116 *,,46-4,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,"Enseignement : méthodes numériques en mécanique, milieux granulairesRecherche : modélisation et simulation de milieux granulaires à structure réaliste",Montpellier,
0352440M,ECOLE NORMALE SUPERIEURE DE RENNES,64 *,0047,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Professeur·e des Universités en Green Manufacturing,BRUZ,
0381912X,INP DE GRENOBLE,4214 *,0564,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Conception pour la personnalisation,GRENOBLE,
0383546Y,UNIVERSITE GRENOBLE ALPES,167,36964,46-1,PR,Non,60,,,01/09/2023,15/02/2023,17/03/2023,Génie mécanique,Grenoble,
0440100V,ECOLE CENTRALE DE NANTES,4089 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Modélisation des états de mer pour le génie océanique,Nantes,
0542493S,UNIVERSITE DE LORRAINE,1582 *,60PR0156,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Biomécanique,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1583 *,60PR0262,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Innovation ouverte Opens source Hardware-Software,NANCY,S
0542493S,UNIVERSITE DE LORRAINE,1604 *,60PR0083,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Professeur en génie civil,NANCY,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4219 *,0275,46-1,PR,Non,60,28,,01/09/2023,23/02/2023,30/03/2023,"Milieux denses et matériaux ¿ Mécanique, génie mécanique et génie civil",LORIENT,
0597132G,UNIV. POLYTECHNIQUE HAUTS-DE-FRANCE,120 *,562,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,,campus du Mont-Houy,
0597132G,UNIV. POLYTECHNIQUE HAUTS-DE-FRANCE,123 *,129,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,,Valenciennes,
0597132G,UNIV. POLYTECHNIQUE HAUTS-DE-FRANCE,124 *,058,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,,Valenciennes,
0597139P,CENTRALE LILLE INSTITUT,23 *,P1,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Mécanique des Fluides,VILLENEUVE D'ASCQ,
0597239Y,UNIVERSITE DE LILLE,150 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Mécanique théorique des solides,Villeneuve d'Ascq,
0640251A,UNIVERSITE DE PAU,4292,,46-1,PR,Non,60,,,01/09/2023,10/02/2023,16/03/2023,Modélisation des vagues à phase résolue et applications aux risques côtiers,ANGLET,
0690192J,INSA DE LYON,4336 *,0035,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,vibrations / acoustique / surveillance,VILLEURBANNE,S
0690192J,INSA DE LYON,4337 *,0445,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Enseignement en physique du bâtiment ¿ Recherche en thermique et énergétique du bâtiment dans son environnement,VILLEURBANNE,S
0720916E,UNIVERSITE DU MANS,4385 *,6000PRU0359,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Acoustique,LE MANS,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4393 *,284,46-4,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,"E:Mécanique des milieux continus, géomécanique, géotechnique, résistance des matériaux.R:Géomécanique, modélisation numérique appliquée aux failles et mouvements gravitaires.",CHAMBERY,S
0753237L,ENSAM,4230 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,"Génie Mécanique, Sciences du Bois, Usinage du Bois, Produits Techniques en Bois",CLUNY,
0753237L,ENSAM,4234 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,"Économie circulaire, Eco-conception, Évaluation environnementale, Génie industriel",CLUNY,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4269 *,0552,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,ACOUSTIQUE,PARIS,
0760165S,INSA DE ROUEN,4105 *,0087,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Enseignements au département de mécanique. Recherche dans une équipe du GPM-INSA,Saint Etienne du Rouvray,
0760165S,INSA DE ROUEN,4106 *,0080,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Activités de recherche liées aux écoulements complexes et/ou réactifs avec une description multi-échelles et multi-physiques.,Saint Etienne du Rouvray,
0762762P,UNIVERSITE DU HAVRE,4202 *,456,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,"Le candidat interviendra dans les formations Génie Civil (GC) de Licence et de Master de l¿UFR ST du Havre, et aura un profil recherche en cohérence avec le volet GC de l¿axe GEMP du LOMC.",Universite Le Havre Normandie,
0860856N,UNIVERSITE DE POITIERS,4788 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,"Biomecanique medicale, mecanique des materiaux heterogenes et metrologies optiques associees",Poitiers,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4324 *,EPE-0479,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,MODELISATION  ET SIMULATION DES COMPORTEMENTS MECANIQUES NON LINEAIRES,EVRY,
0912423P,ENS PARIS-SACLAY,32 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Professeur des universités en génie mécanique,GIF-SUR-YVETTE,
0952259P,CY CERGY PARIS UNIVERSITE,172 *,,46-1,PR,Non,60,,,01/09/2023,23/02/2023,30/03/2023,Génie Civil,IST - site de Neuville - CERGY,
0141720U,ENSI CAEN,4043,61PR0673,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,La personne recrutée sera en charge des enseignements de l'Automatique au sein de la spécialité « Génie Physique et Systèmes Embarqués ». Elle sera intégrée au Laboratoire d'Ingénierie des Systèmes.,Caen,
0251215K,UNIVERSITE DE BESANCON,4670 *,0008,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,"Robotique souple, Automatique",BESANCON,
0333298F,UNIVERSITE DE BORDEAUX,724 *,,46-1,PR,Non,61,63,,01/09/2023,23/02/2023,30/03/2023,Systèmes pour l'énergie et le numérique,Talence/Gradignan,S
0381912X,INP DE GRENOBLE,4212 *,0569,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,"Électronique numérique, systèmes embarqués, sécurité",VALENCE,
0420957M,UNIV. SAINT-ETIENNE (IUT ST ETIENNE),4427 *,0033,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,sécurité matérielle,IUT ST ETIENNE,S
0422048Y,UNIV. SAINT-ETIENNE (IUT ROANNE),4426 *,0000,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,Traitement du signal,ROANNE,
0511296G,UNIVERSITE DE REIMS,4547 *,,46-3,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,"Localisation : Reims or Charleville-Mezières ou Chalons en ChampagneGénie Informatique, Automatique et traitement du signal",REIMS,
0542493S,UNIVERSITE DE LORRAINE,1592 *,61-63PR0263,46-1,PR,Non,61,63,,01/09/2023,23/02/2023,30/03/2023,"Systèmes Electroniques, Fiabilité, Maintenance, Sûreté de fonctionnement",METZ,S
0542493S,UNIVERSITE DE LORRAINE,1594 *,61-63PR0526,46-1,PR,Non,61,63,,01/09/2023,23/02/2023,30/03/2023,"Nez Électronique, Systèmes multi-capteurs intelligents, Automatique Humaine",METZ,
0542493S,UNIVERSITE DE LORRAINE,1596 *,61PR0901,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,Traitement du signal ou des images,NANCY,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4222 *,0210,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,"Modélisation, conception et optimisation des systèmes cyber- physiques industriels",LORIENT,
0595964M,UNIVERSITE DU LITTORAL,4345 *,,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,"Domaine de la classification et de l¿apprentissage, à la fois d¿un point de vue fondamental et applicatif",Calais,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,102 *,PR0001,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,"Enseignement:cycle ingénieur-automatique, robotique, capteurs embarqués, localisation, projets tutorés.Recherche:robotique mobile, perception artificielle, navigation autonome, prise de décision.",Aubiere,
0690192J,INSA DE LYON,4327,0607,CPJ,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,Configuration et pilotage de Chaînes Logistiques courtes et durables,VILLEURBANNE,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4388 *,393,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,"E:Traitement de l'information,science des données,systèmes numériques,objets communicants.R:Apprentissage automatique,vision par ordinateur,traitement d'images,séries temporelles,fusion.",ANNECY,S
0753237L,ENSAM,4235 *,,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,"Réalité virtuelle et augmentée, interaction immersive, évaluation",CLUNY,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,465,,46-3,PR,Non,61,63,,01/09/2023,27/01/2023,03/03/2023,"Electronique, électromagnétisme, ou robotique, traitement du signal",Campus Pierre et Marie Curie,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4314 *,EPE-0236,46-3,PR,Non,61,27,60,01/09/2023,23/02/2023,30/03/2023,TRAITEMENT DU SIGNAL ET DES IMAGES POUR LA MEDECINE DE PRECISION,EVRY,
0911990U,UNIV. EVRY (IUT EVRY),4315 *,EPE-0473,46-3,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,TRAITEMENT DE DONNEES,EVRY,
0912408Y,UNIVERSITE PARIS SACLAY,225 *,61PR1353,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,Instrumentation et apprentissage statistique,IUT d'Orsay,
0912408Y,UNIVERSITE PARIS SACLAY,246 *,61PR58,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,Architecture et Systèmes Embarqués,Faculte des Sciences,
0951376E,ENSEA DE CERGY,4081 *,,46-1,PR,Non,61,,,01/09/2023,23/02/2023,30/03/2023,"Recherche : Intelligence embarquée, Enseignement : Informatique, Informatique embarquée",6 AVENUE DU PONCEAU,
0251215K,UNIVERSITE DE BESANCON,4671 *,0732,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,Energetique,BELFORT-MONTBELIARD,
0310152X,INSA DE TOULOUSE,4121 *,0199,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,"Génie des Procédés, Imagerie Innovante pour des Procédés Durables, Transferts en milieu multiphasique",TOULOUSE,
0311381H,INP DE TOULOUSE,4164 *,,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,"Génie chimique, génie des procédés",TOULOUSE,
0381912X,INP DE GRENOBLE,4215 *,0499,46-1,PR,Non,62,33,,01/09/2023,23/02/2023,30/03/2023,Valorisation de la biomasse végétale : élaboration de matériaux à haute valeur ajoutée,GRENOBLE,
0381912X,INP DE GRENOBLE,4216 *,0308,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,"Des procédés d'impression graphique à la fabrication additive, l'impression fonctionnelle et l'électronique imprimée",GRENOBLE,
0450855K,UNIVERSITE D'ORLEANS,4556 *,PR0079,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,"Enseignement dans les départements de l'IUT, GMP et QLIO - Recherche au sein du laboratoire PRISME, axe Combustion et Explosion",IUT de Bourges,
0542493S,UNIVERSITE DE LORRAINE,1584 *,62PR0307,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,Génie des procédés,NANCY,
0601223D,UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE,4169 *,0207,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,Génie des procédés - transformations intégrées des agro-ressources,COMPIEGNE,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,103 *,PR0973,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,"Enseignement : Polytech Clermont/Génie des Procédés et des Bioprocédés, Génie Biologique.Recherche: Institut Pascal (Axe GePEB)/Génie des (bio)procédés, procédés de l'environnement, simulation.",Aubiere,
0673021V,UNIVERSITE DE STRASBOURG,4889 *,,51,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,"Energie, génie des procédés",Strasbourg,
0760170X,UNIV. ROUEN (IUT ROUEN),4646 *,,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,Génie Chimique Génie des Procédés,Mont-Saint-Aignan,
0761904G,UNIVERSITE DE ROUEN,4674 *,,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,physico-chimie des milieux plasmas,Madrillet,
0931238R,UNIVERSITE PARIS 13,4483 *,0624,46-1,PR,Non,62,,,01/09/2023,23/02/2023,30/03/2023,Energétique et Thermique,Saint Denis,
0062205P,UNIVERSITE COTE D'AZUR,197 *,,46-4,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,Photonique et Information Quantiques,NICE,
0221036G,UNIV. RENNES 1 (IUT LANNION),49 *,PR0129,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"Travail en équipe.BUT MP:Electronique, Energie électrique, Automatique, Physique; resp pédagogiques.Institut Foton:expert photonique,optique guidée et intégrée,Moyen Infra Rouge,capteurs.Resp contrats",LANNION,
0311381H,INP DE TOULOUSE,4162 *,,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,Systèmes numériques matériels,TOULOUSE,
0311381H,INP DE TOULOUSE,4175,,CPJ,PR,Non,63,60,62,01/09/2023,23/02/2023,06/04/2023,Etude et modélisation multi-échelle du vieillissement des piles à combustible de puissance.,TOULOUSE,
0350697T,UNIV. RENNES 1 (IUT RENNES),47 *,PR0127,46-3,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"Electronique, Instrumentation, capteurs, Technologies de fabrication pour l'électronique et les microcapteurs (nanostructures, dépôts en couches minces), dispositifs organiques et /ou inorganiques",RENNES,
0353074B,UNIVERSITE DE RENNES (EPE),54 *,PR0109,46-3,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,Expertise forte dans la propagation des Ondes électromagnétiques en milieux complexes avec des prises de responsabilités.,RENNES,
0597139P,CENTRALE LILLE INSTITUT,24 *,P1,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"Génie Electrique : Conception, optimisation topologique, processus de fabrication et solutions innovantes et durables de conversion d'énergie élecrique",VILLENEUVE D'ASCQ,
0597239Y,UNIVERSITE DE LILLE,130 *,,46-3,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,Matériaux du génie électrique : caractérisation et modélisation,Villeneuve d'Ascq,
0690192J,INSA DE LYON,4341 *,0041,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,stratégies pour les cellules PV à haut rendement ou les nouvelles architectures de cellules PV,VILLEURBANNE,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4389 *,216,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"E:Electronique et Télécommunications.R:Intégration dans les axes stratégiques de l'équipe DHREAMS:1)caractérisation hyperfréquence avancée de systèmes complexes,2)Électronique hyperfréquence durable.",CHAMBERY,S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,464,,46-1,PR,Non,63,,,01/09/2023,27/01/2023,03/03/2023,Electronique ou électromagnétisme,Campus Pierre et Marie Curie,
0762762P,UNIVERSITE DU HAVRE,4203 *,182,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"Enseigts: Génie électrique, Électricité, Électrotechni, Électronique, automa. Rech: Asso convertisseurs-machines, Gestion de l'énergie électrique, modélisation multi-échelles, systèmes multi-sources",Universite Le Havre Normandie,
0801344B,UNIVERSITE D'AMIENS,4652 *,,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"ENERGIE ELECTRIQUE, ELECTRONIQUE",POLE SCIENTIFIQUE SAINT LEU,
0830766G,UNIVERSITE DE TOULON (VAR),4245 *,,46-3,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"Electronique, Systèmes embarqués et Intelligence artificielleSpécialiste dans le domaine de la robotique",Campus de La Garde,
0860856N,UNIVERSITE DE POITIERS,4793 *,,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"Enseignements:mathematiques,systemes d information,gestion des bases de donnees et  programmation.Recherche en electrostatique,visant le developpement de nouvelles applications industrielles",Angouleme,
0900231M,U. BESANCON (IUT BELFORT-MONTBELIARD,4674 *,0374,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"Genie electrique, Systeme Hydrogene pour l energie",BELFORT-MONTBELIARD,
0912408Y,UNIVERSITE PARIS SACLAY,245 *,63PR870,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,"Électronique, Photonique, Microsystèmes, Nanotechnologies, Plasmas",Faculte des Sciences,
0912423P,ENS PARIS-SACLAY,35 *,,46-1,PR,Non,63,,,01/09/2023,23/02/2023,30/03/2023,Professeur des universités en Electronique,GIF-SUR-YVETTE,
0952259P,CY CERGY PARIS UNIVERSITE,174 *,,46-1,PR,Non,63,62,,01/09/2023,23/02/2023,30/03/2023,"Transition énergétique, Gestion de l¿Energie, Electrification",IUT SITE DE SARCELLES,
0134009M,UNIVERSITE AIX-MARSEILLE,1260 *,4424,46-1 1C,PR,Non,64,,,01/09/2023,23/02/2023,30/03/2023,Caractérisation structurale et fonctionnelle de metalloenzymes de fonction inconnue chez les virus géants.,Marseille,
0141408E,UNIVERSITE DE CAEN,4589 *,,46-1,PR,Non,64,,,01/09/2023,23/02/2023,30/03/2023,Professeur en microbiologie,XXX,S
0333232J,INP DE BORDEAUX,4133 *,0078,46-1,PR,Non,64,,,01/09/2023,23/02/2023,30/03/2023,Bioséparation,Bordeaux,S
0342490X,UNIVERSITE DE MONTPELLIER,102 *,,46-1,PR,Non,64,,,01/09/2023,23/02/2023,30/03/2023,"Sciences des aliments, biotransformations et qualité organoleptique des matrices alimentaires",Montpellier,
0342490X,UNIVERSITE DE MONTPELLIER,117 *,,46-4,PR,Non,64,,,01/09/2023,23/02/2023,30/03/2023,"Biochimiste travaillant dans le domaine de la spectrométrie de masse structurale appliquée à l¿étude de la dynamique, des interactions et de la structure de protéines membranaires",Montpellier,
0383546Y,UNIVERSITE GRENOBLE ALPES,190,20237,46-3,PR,Non,64,65,66,01/09/2023,15/02/2023,17/03/2023,"Biochimie, Biologie, Physiologie",Grenoble,
0490970N,UNIVERSITE D'ANGERS,4476,PTPR0603,46-1,PR,Non,64,,,01/09/2023,20/02/2023,24/03/2023,Biochimie,ANGERS,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4220 *,0309,46-1,PR,Non,64,,,01/09/2023,23/02/2023,30/03/2023,Microbiologie et Biologie moléculaire,LORIENT,
0597239Y,UNIVERSITE DE LILLE,145 *,,46-1,PR,Non,64,65,,01/09/2023,23/02/2023,30/03/2023,Cibles thérapeutiques des anomalies de synthèse des sucres associées aux cancers,Villeneuve d'Ascq,
0601223D,UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE,4161 *,0257,46-1,PR,Non,64,,,01/09/2023,23/02/2023,30/03/2023,immunologie et immunogénétique,Compiegne,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,455,,46-3,PR,Non,64,65,66,01/09/2023,27/01/2023,03/03/2023,Professeur en Biologie,Campus Pierre et Marie Curie,
0755976N,UNIVERSITE PARIS CITE,329,5421,46-3,PR,Non,64,65,66,01/09/2023,02/02/2023,06/03/2023,Professeur à l'UFR SDV - 46.3,Campus Grands Moulins,S
0761904G,UNIVERSITE DE ROUEN,4677 *,,46-1,PR,Non,64,,,01/09/2023,23/02/2023,30/03/2023,Biochimie/glycobiologie végétale,Mont-Saint-Aignan et Madrillet,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4303 *,,46-1,PR,Non,64,65,,01/09/2023,23/02/2023,30/03/2023,La personne recrutée dispensera des enseignements à l'UFR des sciences de la Licence au Master dans le cadre d'UE de biochimie et/ou de biologie cellulaire...,VERSAILLES,
