UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0171463Y,UNIVERSITE DE LA ROCHELLE,4166 *,,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,"Le poste ouvert au concours vise le recrutement d¿un spécialiste en histoire médiévale dans le domaine atlantique, maritime et/ou littoral.",La Rochelle Universite,
0211237F,UNIVERSITE DE DIJON,4536 *,E000000776,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Archéologie médiévale et art monumental (Ve et XVe siècle),DIJON,
0311383K,UNIVERSITE TOULOUSE 2,4576,,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire romaine IIIe-Ve siècles de notre ère,TOULOUSE,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4315 *,,26-I-2,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire de l¿art et archéologie antiques,PESSAC,
0370800U,UNIVERSITE DE TOURS,4515 *,1020,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire de l¿urbanisme et de l¿architecture du Moyen Âge,TOURS,
0511296G,UNIVERSITE DE REIMS,4468 *,,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Enseignements sur l'Histoire médiévale du IX-XIIIème siècle pour tous les niveaux de formation du département d'Histoire. Recherche: Histoire Occident médiéval (IXe-XIIIe siècle),REIMS,
0542493S,UNIVERSITE DE LORRAINE,1335 *,21MCF0165,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Réception de l'antiquité,NANCY,S
0597065J,UNIVERSITE DE LILLE,190 *,,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire ancienne - Humanités numériques,VILLENEUVE D'ASCQ,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4303 *,296,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,E:Histoire ancienne (L/M).R:Intégration axe 1-Equipe 3 du LLSETI.Participation séminaires «Histoire ancienne» et «Histoire et archéologie religieuses de l'antiquité tardive et du haut moyen âge».,CHAMBERY,S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4612 *,2025,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire grecque (époque hellénistique),Tous les sites de l'universite,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4616 *,4156,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire médiévale des pays d'Islam (VIIe - XVe siècles),Tous les sites de l'universite,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4619 *,2212,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire grecque (époques archaïque et classique),Tous les sites de l'universite,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,317,42,26-I-1,MCF,Non,21,,,01/09/2021,29/01/2021,05/03/2021,Histoire de l'art et archéologie des mondes de l'Islam,"3, rue Michelet",
0755890V,UNIVERSITE SORBONNE UNIVERSITE,319,743,26-I-1,MCF,Non,21,,,01/09/2021,29/01/2021,05/03/2021,Archéologie numérique,3 rue Michelet,
0801344B,UNIVERSITE D'AMIENS,4545 *,,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,HISTOIRE ET ARCHEOLOGIE ROMAINES,CAMPUS CITADELLE,
0801344B,UNIVERSITE D'AMIENS,4546 *,,26-I-1,MCF,Non,21,,,01/09/2021,25/02/2021,30/03/2021,HISTOIRE ET ARCHEOLOGIE MEDIEVALES,CAMPUS CITADELLE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4828 *,0152,26-I-1,MCF,Non,21,22,,01/09/2021,25/02/2021,30/03/2021,Histoire et enseignement de l¿histoire,site de l'inspe,
0171463Y,UNIVERSITE DE LA ROCHELLE,4167 *,,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Le recrutement est ouvert à la section CNU 22, pour des candidatures en histoire des mondes modernes des Amériques et de l¿Atlantique (1730-1830).",La Rochelle Universite,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4405 *,2200MCF0146,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Histoire moderne : politiques et sociétés de la façade atlantique,BREST,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4310 *,0580,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Histoire du politique et des pouvoirs à l époque moderne (dont relations internationales),montpellier,
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4311 *,0545,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Sociétés politiques (histoire contemporaine),montpellier,
0350937D,UNIVERSITE RENNES 2,4401 *,0052,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire de l'Art du XIXe siècle, sauf architecture",Rennes,S
0350937D,UNIVERSITE RENNES 2,4402 *,0559,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire de l'art moderne, sauf architecture (XVIIe - XVIIIe siècles)",Rennes,
0370800U,UNIVERSITE DE TOURS,4516 *,0283,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire moderne, Histoire de la Renaissance (Histoire de l¿alimentation)",TOURS,
0623957P,UNIVERSITE D'ARTOIS,4360 *,22,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire moderne; pouvoirs, société et culture du XVIIe siècle, France et Europe du Nord-Ouest",UFR HISTOIRE GEOGRAPHIE PATRIMOINES,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4364 *,,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Histoire de l'art: Spécialiste de l'art de l'époque moderne et plus particulièrement de l'art de la Renaissance.,Lyon,
0720916E,UNIVERSITE DU MANS,4288 *,LET22MCF0432,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Histoire sociale des identités XIXe-XXe siècles,Le Mans,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4628 *,2263,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Histoire des arts visuels du XIXe siècle (hors architecture),Centre Pierre Mendes France,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,318,563,26-I-1,MCF,Non,22,,,01/09/2021,29/01/2021,05/03/2021,Histoire de l'art XXe-XXIe,3 rue Michelet,
0755976N,UNIVERSITE DE PARIS,129,118,26-I-1,MCF,Non,22,,,01/09/2021,22/01/2021,26/02/2021,MCF Histoire sociale et culturelle de l'Afrique de l'Ouest et Centrale. Dynamiques et acteurs (XIXe-XXe siècle),Paris Rive Gauche (PRG),
0801344B,UNIVERSITE D'AMIENS,4547 *,,26-I-2,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,HISTOIRE MODERNE,CAMPUS CITADELLE,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4225 *,,26-I-2,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,MCF en histoire économique et sociale contemporaine(cf fiche de poste),EVRY,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4665 *,572,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Les mondes anglophones dans la mondialisation (XVIe-XVIIIe siècle),NANTERRE,
0931827F,UNIVERSITE PARIS 8,4545 *,U2200MCF0358,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire moderne. Première modernité (XVIe siècle - première moitié du XVIIe siècle), France exclue",SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4547 *,U2200MCF0576,26-I-1,MCF,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire économique et sociale, XXe siècle",SAINT-DENIS,
0134009M,UNIVERSITE AIX-MARSEILLE,936 *,1655,33,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"Géographie humaine, analyse spatiale du fait touristique en Méditerranée",AIX EN PROVENCE,S
0141408E,UNIVERSITE DE CAEN,4491 *,,26-I-1,MCF,Non,23,70,,01/09/2021,25/02/2021,30/03/2021,"Rapport des enfants et des jeunes à l'espace en matière d¿éducation, d¿enseignement, de formation, d¿insertion. Mobilités éducatives, inégalités sociales et territoires.",CAEN,
0251215K,UNIVERSITE DE BESANCON,4578 *,0159,26-I-1,MCF,Non,23,24,,01/09/2021,25/02/2021,30/03/2021,Géographie  environnementaleAide à la décision en aménagementGouvernance territoriale Géographie quantitative,Besancon,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4407 *,2300MCF0142,33,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Etude des structures et des dynamiques spatiales des mobilités géographiques en domaine côtier,BREST et QUIMPER / PLOUZANE Recherche,S
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4312 *,0679,26-I-1,MCF,Non,23,24,,01/09/2021,25/02/2021,30/03/2021,"Analyse spatiale, aménagement et mobilités",montpellier,
0352317D,I.E.P DE RENNES,4072 *,,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"Écologie, espaces résilients, ingénierie territoriale et urbaine",CAEN,
0542493S,UNIVERSITE DE LORRAINE,1365 *,23MCF0377,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Aménagement et géographie,NANCY,S
0673021V,UNIVERSITE DE STRASBOURG,4704 *,,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"Modélisation dynamique, environnement urbain, aide à la décision",Strasbourg,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4365 *,,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Géographie sociale et quantitative,Lyon,
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4223 *,MCF0229,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Géographie de l'environnement : Mutations des socio-écosystèmes,15 parvis Rene Descartes,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,300,0129-IU,26-I-1,MCF,Non,23,,,01/09/2021,29/01/2021,05/03/2021,Formation initiale et continue des enseignants du premier et du second degrés en histoire-géographie,"10, rue Molitor",
0755976N,UNIVERSITE DE PARIS,128,74,26-I-1,MCF,Non,23,,,01/09/2021,22/01/2021,26/02/2021,Géographie spécialité Climatologie,Paris Rive Gauche (PRG),
0761904G,UNIVERSITE DE ROUEN,4536 *,,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Enseignement : Concours de l'enseignement secondaireRecherche : Action publique et recomposition territoriale,MONT SAINT AIGNAN,
0772894C,UNIVERSITE GUSTAVE EIFFEL,29 *,,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"Géographie régionale, mondialisation",CHAMPS-SUR-MARNE,
0801344B,UNIVERSITE D'AMIENS,4548 *,,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"GEOGRAPHIE DU DEVELOPPEMENT, PAYS DU SUD",CAMPUS CITADELLE,
0801344B,UNIVERSITE D'AMIENS,4549 *,,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,GEOGRAPHIE URBAINE,CAMPUS CITADELLE,
0840685N,UNIVERSITE D'AVIGNON,4177 *,,26-I-1,MCF,Non,23,24,,01/09/2021,25/02/2021,30/03/2021,"Géographie physique, Analyse spatiale, Environnement",Avignon,
0931238R,UNIVERSITE PARIS 13,4403 *,1332,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"Géographie des inégalités sociales, économiques, environnementales",Villetaneuse,
0931827F,UNIVERSITE PARIS 8,4553 *,U2300MCF0492,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Géographie physique et géomatique,SAINT-DENIS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4829 *,0101,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Enseignement de la géographie scolaire. Enjeux sociaux et politiques de l¿environnement urbain,site de l'inspe,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4848 *,CREA/LABURBA,26-I-1,MCF,Non,23,71,24,01/09/2021,25/02/2021,30/03/2021,"Représentation des données, territoires et multimédia",DEPARTEMENT MMI CAMPUS DE SENART,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4853 *,CREA/LABURBA,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Santé et espaces urbains,CRETEIL CAMPUS CENTRE/ NOISY CHAMPS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4855 *,CREA/LABURBA,26-I-1,MCF,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"Santé, analyse spatiale, épidémiologie",CRETEIL CAMPUS CENTRE/ NOISY CHAMPS,
9710585J,UNIVERSITE DES ANTILLES,4382 *,,26-I-1,MCF,Non,23,67,,01/09/2021,25/02/2021,30/03/2021,BIOGÉOGRAPHIE ET ECOLOGIE DES SYSTÈMES INSULAIRES CARAÏBES ; GESTION DE L'ENVIRONNEMENT,UFR LETTRES ET SCIENCES HUMAINES,
9710585J,UNIVERSITE DES ANTILLES,4385 *,,26-I-1,MCF,Non,23,67,,01/09/2021,25/02/2021,30/03/2021,BIOGÉOGRAPHIE ET ECOLOGIE DES SYSTÈMES INSULAIRES CARAÏBES,DEPARTEMENT SCIENTIFIQUE INTERFACULTAIRE,
0134009M,UNIVERSITE AIX-MARSEILLE,950 *,2544,26-I-1,MCF,Non,24,,,01/09/2021,25/02/2021,30/03/2021,"Aménagement, géographie et urbanisme durables",AIX EN PROVENCE,
0383546Y,UNIVERSITE GRENOBLE ALPES,74 *,37346,26-I-1,MCF,Non,24,,,01/09/2021,25/02/2021,30/03/2021,Stratégies territoriales et transitions,Grenoble,S
0772894C,UNIVERSITE GUSTAVE EIFFEL,30 *,,26-I-1,MCF,Non,24,,,01/09/2021,25/02/2021,30/03/2021,Etudes urbaines dans les Suds : approches socio-économiques et sociotechniques,CHAMPS-SUR-MARNE,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4251 *,,26-I-1,MCF,Non,24,72,5,01/09/2021,25/02/2021,30/03/2021,"Maître de conférence ou maîtresse de conférence en études des risques et de leur gouvernance (sciences politiques, économie, aménagement du territoire, études des rapports entre sciences et société...",Guyancourt,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4846 *,CREA/LABURBA,26-I-1,MCF,Non,24,,,01/09/2021,25/02/2021,30/03/2021,"Génie urbain, modélisation, transition numérique",DEPARTEMENT GENIE CIVIL CAMPUS DE SENART,
0134009M,UNIVERSITE AIX-MARSEILLE,967 *,2770,26-I-1,MCF,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Mathématique-informatique,MARSEILLE,
0311383K,UNIVERSITE TOULOUSE 2,4577,,26-I-1,MCF,Non,25,,,01/09/2021,25/02/2021,30/03/2021,"géométrie, arithmétiques et applications",TOULOUSE,
0311384L,UNIVERSITE TOULOUSE 3,4675 *,,26-I-1,MCF,Non,25,,,01/09/2021,25/02/2021,30/03/2021,"Géométrie, dynamique, méthode homotopiques",UNIVERSITE TOULOUSE 3,
0450855K,UNIVERSITE D'ORLEANS,4467 *,MCF0202,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,"THEORIE SPECTRALE, ANALYSE SEMI CLASSIQUE OU ALGEBRES D'OPERATEURS",UFR ST - ORLEANS,
0490970N,UNIVERSITE D'ANGERS,4375 *,PTMCF0308,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Géométrie,ANGERS,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4165 *,0259,33,MCF,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Géométrie algébrique réelle,Vannes,S
0595964M,UNIVERSITE DU LITTORAL,4285 *,,26-I-1,MCF,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Théorie analytique des nombres,Calais,
0595964M,UNIVERSITE DU LITTORAL,4286 *,,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,"expertise avérée en analyse numérique (Méthodes des volumes finis, Analyse matricielle) et en calcul scientifique (Calcul parallèle, C++, Matlab, simulations Calcul Haute Performance).",Calais,
0632035V,UNIVERSITE CLERMONT AUVERGNE,256 *,MCF0899,26-I-1,MCF,Non,25,,,01/09/2021,25/02/2021,30/03/2021,"Algèbre, analyse, interactions",Aubiere,S
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4596,0366,26-I-1,MCF,Non,25,26,,01/09/2021,24/02/2021,26/03/2021,Analyse et Interactions,Villeurbanne,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,265,25MCF1665,26-I-1,MCF,Non,25,,,01/09/2021,29/01/2021,05/03/2021,Mathématiques fondamentales et interactions,Campus Pierre et Marie Curie,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,267,25MCF1894,26-I-1,MCF,Non,25,,,01/09/2021,29/01/2021,05/03/2021,Mathématiques fondamentales et interactions,Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,99,209,26-I-1,MCF,Non,25,,,01/09/2021,22/01/2021,26/02/2021,Analyse et géométrie,Paris Rive Gauche (PRG),S
0755976N,UNIVERSITE DE PARIS,100,210,26-I-1,MCF,Non,25,,,01/09/2021,22/01/2021,26/02/2021,Algèbre et géométrie,Paris Rive Gauche (PRG),
0830766G,UNIVERSITE DE TOULON (VAR),4205 *,,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Théorie des équations aux dérivées partielles et calcul scientifique.Enseignement des Mathématiques appliquées dans le domaine de l Economie et de Gestion.,TOULON LA GARDE MARSEILLE,
0830766G,UNIVERSITE DE TOULON (VAR),4206 *,,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Le candidat devra avoir une bonne connaissance de la Physique des Systèmes Dynamiques et du Chaos Hamiltonien et avoir une bonne expérience en calcul scientifique.,LA GARDE ET MARSEILLE,
0870669E,UNIVERSITE DE LIMOGES,4369 *,0235,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Calcul Formel et Applications,LIMOGES,
0912408Y,UNIVERSITE PARIS SACLAY,72 *,25-26MCF1500,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Mathematiques-Statistiques,Sceaux,
0912408Y,UNIVERSITE PARIS SACLAY,74 *,25-26MCF914,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,"EDP d'évolution, Dynamique, Analyse sur les variétés",ORSAY,
0912408Y,UNIVERSITE PARIS SACLAY,77 *,25MCF506,26-I-1,MCF,Non,25,,,01/09/2021,25/02/2021,30/03/2021,"Géométrie, Topologie,Dynamique et Algèbres d¿opérateurs",ORSAY,
0912408Y,UNIVERSITE PARIS SACLAY,78 *,25MCF825,26-I-1,MCF,Non,25,,,01/09/2021,25/02/2021,30/03/2021,"Algèbre,Arithmétique, Géométrie algébrique",ORSAY,
0931238R,UNIVERSITE PARIS 13,4404 *,0098,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Mathématiques pures ou appliquées,Villetaneuse,
0931238R,UNIVERSITE PARIS 13,4414 *,0554,26-I-1,MCF,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Mathématiques pures,Villetaneuse,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4836 *,1457,26-I-1,MCF,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Analyse et interactions,CRETEIL CAMPUS CENTRE,
0062205P,UNIVERSITE COTE D'AZUR,51 *,26 MCF 733,26-I-1,MCF,Non,26,60,,01/09/2021,25/02/2021,30/03/2021,"Modélisation en mécanique, calcul scientifique, HPC, interactions, interfaces des mathématiques",Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,963 *,0949,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Statistique,MARSEILLE,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4409 *,2600MCF0577,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Analyse non linéaire,BREST,
0310152X,INSA DE TOULOUSE,4094 *,0022,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Statistique mathématique, statistique appliquéeMathematical statistics, applied statistics",TOULOUSE,
0311381H,INP DE TOULOUSE,4139 *,0195,26-I-1,MCF,Non,26,27,,01/09/2021,25/02/2021,30/03/2021,Algorithmie pour le machine learning et le traitement des données,Toulouse,
0342321N,UNIVERSITE DE MONTPELLIER,387 *,0612,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Equations aux dérivées partielles,Montpellier,
0342321N,UNIVERSITE DE MONTPELLIER,388 *,0698,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Théorie des valeurs extrêmes, extrêmes spatio-temporels, apprentissage automatique",Montpellier,
0342321N,UNIVERSITE DE MONTPELLIER,397 *,0065,26-I-1,MCF,Non,26,70,,01/09/2021,25/02/2021,30/03/2021,Didactique des mathématiques et formation des enseignants,Montpellier,
0542493S,UNIVERSITE DE LORRAINE,1385 *,26MCF1478,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Équations aux Dérivées Partielles et Applications,NANCY,
0597065J,UNIVERSITE DE LILLE,237 *,,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Probabilités-Statistique,VILLENEUVE D'ASCQ,
0597065J,UNIVERSITE DE LILLE,252 *,,26-I-1,MCF,Non,26,25,,01/09/2021,25/02/2021,30/03/2021,Mathématiques et didactique des mathématiques,VALENCIENNES,
0597132G,UNIV. POLYTECHNIQUE HAUTS-DE-FRANCE,35 *,,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Mathématiques appliquées et applications des mathématiques,CAMPUS LE MONT HOUY VALENCIENNES,
0601223D,UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE,4143 *,0199,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"calcul scientifique, analyse numérique, équations aux dérivées partielles",COMPIEGNE,
0601223D,UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE,4149 *,0118,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Statistique mathématique et applications,Compiegne,
0640251A,UNIVERSITE DE PAU,4233 *,MC0841,33,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Enseignements du Bachelor Universitaire de Technologie (BUT) Génie Thermique et Energie. Recherche : équipe Ecoulements et Energétique (EE) du laboratoire SIAME.,Pau,
0670190T,INSA DE STRASBOURG,4092 *,0033,26-I-1,MCF,Non,26,27,,01/09/2021,25/02/2021,30/03/2021,"Enseignement : Mathématiques générales 1e années et mathématiquess appliquéesingénierie.Recherche :  équipe SDC d'ICUBE : IA, fouille de données, industrie 4.0.",STRASBOURG,
0673021V,UNIVERSITE DE STRASBOURG,4705 *,,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Mathématiques,Strasbourg,
0720916E,UNIVERSITE DU MANS,4289 *,SCI26MCF-1,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Data  Science,  Apprentissage  Statistique,  Modèles  aléatoires,  Actuariat,   Méthodes numériques",Le Mans,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4304 *,144,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"E:Enseignements de Mathématiques dans les licences et master.R:Equations aux dérivées partielles, Probabilités, Analyse mathématique, Calcul scientifique.",CHAMBERY,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4305 *,8,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"E:Mathématiques dans les licences et master.R:Géométrie discrète,Analyse d'images et de formes,Traitement géométrique des données numériques,Modèles variationnels et Optimisation combinatoire.",CHAMBERY,S
0750736T,UNIVERSITE PARIS-DAUPHINE,4277 *,217,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Analyse non linéaire, analyse numérique, calcul scientifique, modélisation",Paris,
0750736T,UNIVERSITE PARIS-DAUPHINE,4278 *,458,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Analyse numérique, calcul scientifique, modélisation, analyse non linéaire",Paris,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4618 *,1970,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Apprentissage statistique,Centre Pierre Mendes France,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4620 *,2164,26-I-1,MCF,Non,26,27,,01/09/2021,25/02/2021,30/03/2021,Informatique et mathématiques appliquées à l¿économie,Centre Pierre Mendes-France,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4237 *,,26-I-1,MCF,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Calcul scientifique en lien avec des applications industrielles,PARIS,S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,277,26MCF2070,26-I-1,MCF,Non,26,,,01/09/2021,29/01/2021,05/03/2021,Probabilités et applications,Campus Pierre et Marie Curie,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,279,26MCF1847,26-I-1,MCF,Non,26,,,01/09/2021,29/01/2021,05/03/2021,"Modélisation et analyse numérique, calcul scientifique, interaction modèles-données",Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,98,208,26-I-1,MCF,Non,26,,,01/09/2021,22/01/2021,26/02/2021,Mathématiques financières,Paris Rive Gauche (PRG),S
0755976N,UNIVERSITE DE PARIS,101,160,26-I-1,MCF,Non,26,,,01/09/2021,22/01/2021,26/02/2021,PROBABILITES ET APPLICATIONS,Saint-Germain-des-Pres,
