"Périmètre";"Périmètre.ID";"Périmètre.label";"Année";"Qualification.Candidats.PR";"Qualification.Candidats.PR.femmes";"Qualification.Qualifiés.PR";"Qualification.Qualifiés.PR.femmes";"Qualification.Candidats.MCF";"Qualification.Candidats.MCF.femmes";"Qualification.Qualifiés.MCF";"Qualification.Qualifiés.MCF.femmes";"Concours.Postes.PR";"Concours.Candidats.PR";"Concours.Candidats.PR.femmes";"Concours.Recrutés.PR";"Concours.Recrutés.PR.femmes";"Concours.Postes.MCF";"Concours.Candidats.MCF";"Concours.Candidats.MCF.femmes";"Concours.Recrutés.MCF";"Concours.Recrutés.MCF.femmes";"Concours.Postes.ATER";"Concours.Postes.MCMU";"Concours.Postes.PRMU";"Source";"Effectif.MCF";"Effectif.PR";"Effectif.ETU";"Effectif.EC";"Contexte.TauxEncadrement";"Contexte.EvolRéelle";"Contexte.EvolNécessaire";"kpi.MCF.TauxTension";"kpi.MCF.TauxRéussite";"kpi.MCF.SansPoste";"kpi.MCF.TauxSélection";"kpi.MCF.TauxSélection.Qualification";"kpi.MCF.TauxSélection.Concours";"kpi.MCF.TauxSélection.QualifVsConcours";"kpi.PériodeRenouvellement"
"Section";"30";"Milieux dilués et optique";"2009";85;0,163;61;0,131;285;26,4;232;0,28;16;46;0,087;16;0,063;20;201;0,269;19;0,211;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;10,05;0,0945273631840796;182;0,0666666666666667;0,814035087719298;0,0818965517241379;0,800751879699248;NA
"Section";"31";"Chimie théorique, physique, analytique";"2009";129;0,267;80;0,238;471;42,8;294;0,439;25;89;0,337;22;0,409;52;400;0,445;51;0,431;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;7,69230769230769;0,1275;349;0,10828025477707;0,624203821656051;0,173469387755102;0,578571428571429;NA
"Section";"32";"Chimie organique, inorganique, industrielle";"2009";130;0,291;61;0,246;486;44,1;278;0,424;28;72;0,25;26;0,231;50;435;0,423;46;0,304;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;8,7;0,105747126436782;389;0,0946502057613169;0,57201646090535;0,165467625899281;0,527272727272727;NA
"Section";"33";"Chimie des matériaux";"2009";113;0,3;67;0,224;438;39,2;304;0,421;15;39;0,359;14;0,429;37;304;0,391;35;0,543;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;8,21621621621622;0,115131578947368;269;0,0799086757990868;0,694063926940639;0,115131578947368;0,667493796526055;NA
"Section";"34";"Astronomie, astrophysique";"2009";17;0,286;16;0,25;141;21,3;121;0,198;5;16;0,063;5;0,2;11;90;0,2;11;0,182;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;8,18181818181818;0,122222222222222;79;0,0780141843971631;0,858156028368794;0,0909090909090909;0,846153846153846;NA
"Section";"35";"Structure et évolution de la Terre et des autres planètes";"2009";68;0,233;48;0,188;203;41,1;141;0,39;16;45;0,178;13;0,231;29;163;0,405;28;0,321;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;5,62068965517241;0,171779141104294;135;0,137931034482759;0,694581280788177;0,198581560283688;0,645714285714286;NA
"Section";"36";"Terre solide : géodynamique des enveloppes supérieures, paléobiosphère";"2009";55;0,23;31;0,129;191;41,8;128;0,414;5;9;0;5;0;7;52;0,346;7;0,143;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;7,42857142857143;0,134615384615385;45;0,0366492146596859;0,670157068062827;0,0546875;0,657608695652174;NA
"Section";"37";"Météorologie, océanographie physique et physique de l'environnement";"2009";25;0,333;14;0,429;114;37,7;93;0,366;5;11;0,273;5;0,4;10;53;0,302;8;0,25;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;5,3;0,150943396226415;45;0,0701754385964912;0,815789473684211;0,0860215053763441;0,80188679245283;NA
"Section";"4";"Science politique";"2009";3;0,15;1;1;270;44,2;101;0,416;8;8;0,125;6;0;16;243;0,436;16;0,375;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;15,1875;0,065843621399177;227;0,0592592592592593;0,374074074074074;0,158415841584158;0,334645669291339;NA
"Section";"5";"Sciences économiques";"2009";15;0,407;4;0,25;325;35,2;131;0,435;54;46;0,304;34;0,265;97;286;0,427;90;0,4;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;2,94845360824742;0,314685314685315;196;0,276923076923077;0,403076923076923;0,687022900763359;0,174468085106383;NA
"Section";"6";"Sciences de gestion";"2009";9;0,226;0;NA;350;48,9;163;0,564;37;20;0,25;17;0,294;126;316;0,541;100;0,65;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;2,50793650793651;0,316455696202532;216;0,285714285714286;0,465714285714286;0,613496932515337;0,252;NA
"Section";"60";"Mécanique, génie mécanique, génie civil";"2009";179;0,09;114;0,088;518;22,7;313;0,224;55;146;0,13;48;0,125;118;432;0,199;102;0,157;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;3,66101694915254;0,236111111111111;330;0,196911196911197;0,604247104247104;0,325878594249201;0,507211538461538;NA
"Section";"61";"Génie informatique, automatique et traitement du signal";"2009";117;0,145;64;0,141;467;20,4;220;0,195;32;87;0,126;27;0,148;58;349;0,206;51;0,176;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;6,01724137931035;0,146131805157593;298;0,109207708779443;0,471092077087794;0,231818181818182;0,40625;NA
"Section";"62";"Énergétique, génie des procédés";"2009";98;0,185;61;0,18;322;34,5;186;0,306;24;67;0,164;20;0,3;45;241;0,353;42;0,333;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;5,35555555555556;0,174273858921162;199;0,130434782608696;0,577639751552795;0,225806451612903;0,514285714285714;NA
"Section";"63";"Génie Électrique, Électronique, optronique et systèmes";"2009";111;0,185;64;0,281;363;20,5;156;0,179;36;90;0,167;34;0,088;52;245;0,18;48;0,188;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;4,71153846153846;0,195918367346939;197;0,132231404958678;0,429752066115702;0,307692307692308;0,342857142857143;NA
"Section";"64";"Biochimie et biologie moléculaire";"2009";172;0,391;81;0,346;927;57,1;514;0,576;18;44;0,318;14;0,357;48;475;0,573;45;0,4;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;9,89583333333333;0,0947368421052632;430;0,0485436893203883;0,554476806903991;0,0875486381322957;0,531746031746032;NA
"Section";"65";"Biologie cellulaire";"2009";155;0,403;110;0,382;889;59,5;662;0,588;22;38;0,421;16;0,563;45;417;0,6;42;0,619;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;9,26666666666667;0,100719424460432;375;0,047244094488189;0,744656917885264;0,0634441087613293;0,731995277449823;NA
"Section";"66";"Physiologie";"2009";98;0,388;61;0,426;555;55,9;272;0,574;17;48;0,333;14;0,286;35;303;0,554;32;0,406;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;8,65714285714286;0,105610561056106;271;0,0576576576576577;0,49009009009009;0,117647058823529;0,458891013384321;NA
"Section";"67";"Biologie des populations et écologie";"2009";75;0,363;50;0,36;401;54,1;205;0,527;21;44;0,273;19;0,368;33;259;0,494;31;0,387;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;7,84848484848485;0,11969111969112;228;0,0773067331670823;0,511221945137157;0,151219512195122;0,47027027027027;NA
"Section";"68";"Biologie des organismes";"2009";88;0,438;63;0,46;419;57,5;256;0,578;9;15;0,267;9;0,333;21;176;0,517;20;0,4;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;8,38095238095238;0,113636363636364;156;0,0477326968973747;0,610978520286396;0,078125;0,591478696741855;NA
"Section";"69";"Neurosciences";"2009";81;0,409;32;0,406;316;55,4;259;0,552;9;25;0,32;8;0,5;10;119;0,513;9;0,444;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;11,9;0,0756302521008403;110;0,0284810126582278;0,819620253164557;0,0347490347490347;0,814332247557003;NA
"Section";"7";"Sciences du langage : linguistique et phonétique générales";"2009";57;0,493;46;0,543;303;63;191;0,649;18;41;0,488;15;0,333;35;392;0,673;32;0,625;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;11,2;0,0816326530612245;360;0,105610561056106;0,63036303630363;0,167539267015707;0,586715867158672;NA
"Section";"70";"Sciences de l'éducation";"2009";62;0,408;19;0,421;323;55,4;109;0,596;29;39;0,513;23;0,435;47;381;0,585;45;0,689;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;8,1063829787234;0,118110236220472;336;0,139318885448916;0,337461300309598;0,412844036697248;0,23021582733813;NA
"Section";"71";"Sciences de l'information et de la communication";"2009";34;0,349;16;0,438;260;50,6;72;0,528;18;30;0,267;15;0,267;46;269;0,602;43;0,605;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;5,84782608695652;0,159851301115242;226;0,165384615384615;0,276923076923077;0,597222222222222;0,133640552995392;NA
"Section";"72";"Épistémologie, histoire des sciences et des techniques";"2009";14;0,353;12;0,5;117;39,1;72;0,306;2;6;0,333;2;0;4;57;0,211;2;0;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;14,25;0,0350877192982456;55;0,0170940170940171;0,615384615384615;0,0277777777777778;0,608695652173913;NA
"Section";"73";"Cultures et langues régionales";"2009";7;0,429;5;0,4;41;46;25;0,4;4;10;0,5;4;0,5;2;14;0,429;2;1;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;7;0,142857142857143;12;0,0487804878048781;0,609756097560976;0,08;0,58974358974359;NA
"Section";"74";"Sciences et techniques des activités physiques et sportives";"2009";40;0,265;19;0,316;200;34,4;98;0,347;14;30;0,167;12;0,083;41;235;0,37;39;0,436;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;5,73170731707317;0,165957446808511;196;0,195;0,49;0,397959183673469;0,366459627329193;NA
"Section";"76";"Théologie catholique";"2009";2;0,5;0;NA;13;46,7;5;0,4;1;1;0;1;0;1;3;0;0;0;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;3;0;3;0;0,384615384615385;0;0,384615384615385;NA
"Section";"77";"Théologie protestante";"2009";0;NA;0;NA;10;50;5;0,2;1;1;0;1;0;3;5;0;2;0;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;1,66666666666667;0,4;3;0,2;0,5;0,4;0,375;NA
"Section";"8";"Langues et littératures anciennes";"2009";20;0,714;18;0,667;63;60;48;0,583;6;20;0,7;5;0,6;10;90;0,611;9;0,556;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;9;0,1;81;0,142857142857143;0,761904761904762;0,1875;0,722222222222222;NA
"Section";"85";"Sciences physico-chimiques et ingénierie appliquée à la santé";"2009";21;0,471;7;0,714;177;57,1;112;0,518;5;8;0,125;2;0,5;22;115;0,452;20;0,65;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;5,22727272727273;0,173913043478261;95;0,112994350282486;0,632768361581921;0,178571428571429;0,585987261146497;NA
"Section";"86";"Sciences du médicament et des autres produits de santé";"2009";28;0,45;10;0,7;195;54,5;125;0,512;8;10;0,5;8;0,375;31;200;0,505;29;0,655;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;6,45161290322581;0,145;171;0,148717948717949;0,641025641025641;0,232;0,578313253012048;NA
"Section";"87";"Sciences biologiques, fondamentales et cliniques";"2009";18;0,356;8;0,375;298;59,8;198;0,611;9;16;0,313;9;0,556;17;121;0,587;17;0,471;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;7,11764705882353;0,140495867768595;104;0,0570469798657718;0,664429530201342;0,0858585858585859;0,644128113879004;NA
"Section";"9";"Langue et littérature françaises";"2009";47;0,547;28;0,5;366;64,6;156;0,654;22;73;0,534;21;0,429;47;558;0,608;46;0,587;NA;NA;NA;"CNU";NA;NA;NA;NA;NA;NA;NA;11,8723404255319;0,0824372759856631;512;0,12568306010929;0,426229508196721;0,294871794871795;0,34375;NA
"Section";"1";"Droit privé et sciences criminelles";"2010";4;0,364;2;0;226;55,1;85;0,494;47;41;0,268;30;0,3;73;202;0,545;72;0,431;NA;NA;NA;"CNU";1208;567;NA;1775;NA;NA;NA;2,76712328767123;0,356435643564356;130;0,31858407079646;0,376106194690265;0,847058823529412;0,0844155844155844;24,6527777777778
"Section";"10";"Littératures comparées";"2010";18;0,565;5;0,8;139;70;51;0,765;6;32;0,625;6;0,5;5;140;0,714;5;0,8;NA;NA;NA;"CNU";141;84;NA;225;NA;NA;NA;28;0,0357142857142857;135;0,0359712230215827;0,366906474820144;0,0980392156862745;0,343283582089552;45
"Section";"11";"Langues et littératures anglaises et anglo-saxonnes";"2010";28;0,559;20;0,55;188;67,3;117;0,726;50;57;0,526;33;0,545;74;318;0,679;71;0,648;NA;NA;NA;"CNU";1349;405;NA;1754;NA;NA;NA;4,2972972972973;0,223270440251572;247;0,377659574468085;0,622340425531915;0,606837606837607;0,393162393162393;24,7042253521127
"Section";"12";"Langues et littératures germaniques et scandinaves";"2010";12;0,286;8;0,25;55;66,1;32;0,719;12;20;0,5;7;0,286;16;91;0,725;16;0,75;NA;NA;NA;"CNU";360;126;NA;486;NA;NA;NA;5,6875;0,175824175824176;75;0,290909090909091;0,581818181818182;0,5;0,41025641025641;30,375
"Section";"13";"Langues et littératures slaves";"2010";7;0,625;7;0,714;33;67,5;24;0,708;5;11;0,545;5;0,6;6;67;0,716;5;0,8;NA;NA;NA;"CNU";102;39;NA;141;NA;NA;NA;11,1666666666667;0,0746268656716418;62;0,151515151515152;0,727272727272727;0,208333333333333;0,678571428571429;28,2
"Section";"14";"Langues et littératures romanes : espagnol, italien, portugais, autres langues romanes";"2010";42;0,54;25;0,6;178;72;85;0,729;35;48;0,521;25;0,64;45;263;0,73;43;0,698;NA;NA;NA;"CNU";754;253;NA;1007;NA;NA;NA;5,84444444444444;0,163498098859316;220;0,241573033707865;0,47752808988764;0,505882352941176;0,311111111111111;23,4186046511628
"Section";"15";"Langues et littératures arabes, chinoises, japonaises, hébraïques, d'autres domaines linguistiques";"2010";18;0,435;12;0,417;106;50;63;0,571;11;17;0,235;8;0,25;22;126;0,556;21;0,619;NA;NA;NA;"CNU";294;117;NA;411;NA;NA;NA;5,72727272727273;0,166666666666667;105;0,19811320754717;0,594339622641509;0,333333333333333;0,494117647058824;19,5714285714286
"Section";"16";"Psychologie et Ergonomie";"2010";50;0,475;32;0,469;247;61,6;108;0,593;36;58;0,517;30;0,467;66;373;0,601;58;0,552;NA;NA;NA;"CNU";945;353;NA;1298;NA;NA;NA;5,65151515151515;0,155495978552279;315;0,234817813765182;0,437246963562753;0,537037037037037;0,264550264550265;22,3793103448276
"Section";"17";"Philosophie";"2010";40;0,25;24;0,167;225;35,3;114;0,421;17;77;0,234;16;0,125;14;225;0,324;14;0,357;NA;NA;NA;"CNU";236;165;NA;401;NA;NA;NA;16,0714285714286;0,0622222222222222;211;0,0622222222222222;0,506666666666667;0,12280701754386;0,4739336492891;28,6428571428571
"Section";"18";"Architecture et Arts : plastiques, du spectacle, musique, musicologie, esthétique, sciences de l'art";"2010";46;0,434;37;0,351;320;57,5;153;0,641;26;67;0,388;23;0,435;35;432;0,576;34;0,5;NA;NA;NA;"CNU";449;173;NA;622;NA;NA;NA;12,3428571428571;0,0787037037037037;398;0,10625;0,478125;0,222222222222222;0,416083916083916;18,2941176470588
"Section";"19";"Sociologie, démographie";"2010";58;0,328;21;0,571;369;48,6;221;0,561;29;67;0,448;21;0,524;48;770;0,503;48;0,5;NA;NA;NA;"CNU";630;236;NA;866;NA;NA;NA;16,0416666666667;0,0623376623376623;722;0,130081300813008;0,598915989159892;0,217194570135747;0,538940809968847;18,0416666666667
"Section";"2";"Droit public";"2010";1;0,5;NA;NA;218;46,9;60;0,483;36;31;0,355;24;0,375;47;121;0,471;45;0,467;NA;NA;NA;"CNU";791;513;NA;1304;NA;NA;NA;2,57446808510638;0,371900826446281;76;0,206422018348624;0,275229357798165;0,75;0,0867052023121387;28,9777777777778
"Section";"20";"Anthropologie biologique, ethnologie, préhistoire";"2010";29;0,395;19;0,526;236;54,1;126;0,563;4;15;0,333;4;0;3;62;0,532;3;1;NA;NA;NA;"CNU";125;69;NA;194;NA;NA;NA;20,6666666666667;0,0483870967741935;59;0,0127118644067797;0,533898305084746;0,0238095238095238;0,527896995708155;64,6666666666667
"Section";"21";"Histoire et civilisations : histoire et archéologie des mondes anciens et des mondes médiévaux, de l'art";"2010";29;0,375;22;0,455;220;55,6;146;0,596;22;44;0,432;18;0,389;33;326;0,558;33;0,485;NA;NA;NA;"CNU";515;270;NA;785;NA;NA;NA;9,87878787878788;0,101226993865031;293;0,15;0,663636363636364;0,226027397260274;0,60427807486631;23,7878787878788
"Section";"22";"Histoire et civilisations : histoire des mondes modernes, histoire du monde contemporain, de l'art, de la musique";"2010";59;0,239;38;0,184;413;48,3;233;0,498;40;106;0,283;36;0,278;42;601;0,488;42;0,548;NA;NA;NA;"CNU";670;418;NA;1088;NA;NA;NA;14,3095238095238;0,0698835274542429;559;0,101694915254237;0,564164648910412;0,180257510729614;0,514824797843666;25,9047619047619
"Section";"23";"Géographie physique, humaine, économique et régionale";"2010";29;0,324;23;0,217;177;45,7;132;0,455;26;37;0,243;20;0,25;47;309;0,408;46;0,478;NA;NA;NA;"CNU";597;272;NA;869;NA;NA;NA;6,57446808510638;0,148867313915858;263;0,259887005649718;0,745762711864407;0,348484848484849;0,656488549618321;18,8913043478261
"Section";"24";"Aménagement de l'espace, urbanisme";"2010";36;0,333;17;0,353;148;47,6;77;0,494;9;16;0,25;6;0,167;15;158;0,5;14;0,571;NA;NA;NA;"CNU";149;96;NA;245;NA;NA;NA;10,5333333333333;0,0886075949367089;144;0,0945945945945946;0,52027027027027;0,181818181818182;0,470149253731343;17,5
"Section";"25";"Mathématiques";"2010";103;0,118;89;0,124;257;21,6;207;0,237;26;194;0,144;26;0,077;46;447;0,228;46;0,196;NA;NA;NA;"CNU";895;543;NA;1438;NA;NA;NA;9,71739130434783;0,102908277404922;401;0,178988326848249;0,805447470817121;0,222222222222222;0,76303317535545;31,2608695652174
"Section";"26";"Mathématiques appliquées et applications des mathématiques";"2010";115;0,234;84;0,25;400;25,6;251;0,259;38;181;0,182;36;0,222;84;493;0,272;82;0,268;NA;NA;NA;"CNU";1159;616;NA;1775;NA;NA;NA;5,86904761904762;0,16632860040568;411;0,205;0,6275;0,326693227091633;0,531446540880503;21,6463414634146
"Section";"27";"Informatique";"2010";179;0,196;121;0,207;687;26,7;440;0,264;53;157;0,172;47;0,149;139;684;0,254;134;0,291;NA;NA;NA;"CNU";2408;909;NA;3317;NA;NA;NA;4,92086330935252;0,195906432748538;550;0,195050946142649;0,640465793304221;0,304545454545455;0,553345388788427;24,7537313432836
"Section";"28";"Milieux denses et matériaux";"2010";131;0,204;75;0,187;435;26,8;292;0,247;21;62;0,161;20;0,05;39;377;0,268;38;0,289;NA;NA;NA;"CNU";898;515;NA;1413;NA;NA;NA;9,66666666666667;0,10079575596817;339;0,0873563218390805;0,671264367816092;0,13013698630137;0,639798488664987;37,1842105263158
"Section";"29";"Constituants élémentaires";"2010";80;0,14;46;0,109;120;25,2;99;0,273;10;38;0,132;10;0;12;128;0,25;11;0,455;NA;NA;NA;"CNU";233;181;NA;414;NA;NA;NA;10,6666666666667;0,0859375;117;0,0916666666666667;0,825;0,111111111111111;0,807339449541284;37,6363636363636
"Section";"3";"Histoire du droit et des institutions";"2010";0;0;NA;NA;35;42,9;13;0,615;6;5;0,2;5;0,2;8;61;0,377;8;0,5;NA;NA;NA;"CNU";160;109;NA;269;NA;NA;NA;7,625;0,131147540983607;53;0,228571428571429;0,371428571428571;0,615384615384615;0,185185185185185;33,625
"Section";"30";"Milieux dilués et optique";"2010";57;0,21;47;0,191;209;23,8;168;0,232;13;54;0,167;13;0,077;13;151;0,205;13;0;NA;NA;NA;"CNU";414;230;NA;644;NA;NA;NA;11,6153846153846;0,0860927152317881;138;0,062200956937799;0,803827751196172;0,0773809523809524;0,790816326530612;49,5384615384615
"Section";"31";"Chimie théorique, physique, analytique";"2010";111;0,364;75;0,333;400;44,1;264;0,424;28;82;0,28;27;0,333;43;381;0,37;42;0,286;NA;NA;NA;"CNU";678;333;NA;1011;NA;NA;NA;8,86046511627907;0,110236220472441;339;0,105;0,66;0,159090909090909;0,620111731843575;24,0714285714286
"Section";"32";"Chimie organique, inorganique, industrielle";"2010";101;0,318;47;0,298;435;42,8;297;0,414;21;46;0,348;19;0,368;47;446;0,377;46;0,239;NA;NA;NA;"CNU";907;417;NA;1324;NA;NA;NA;9,48936170212766;0,103139013452915;400;0,105747126436782;0,682758620689655;0,154882154882155;0,645244215938303;28,7826086956522
"Section";"33";"Chimie des matériaux";"2010";100;0,299;56;0,321;370;37,5;251;0,414;18;36;0,222;17;0,294;25;293;0,314;23;0,304;NA;NA;NA;"CNU";586;309;NA;895;NA;NA;NA;11,72;0,0784982935153584;270;0,0621621621621622;0,678378378378378;0,0916334661354582;0,657060518731988;38,9130434782609
"Section";"34";"Astronomie, astrophysique";"2010";9;0;8;0;72;25;52;0,25;NA;NA;NA;NA;NA;7;58;0,172;7;0,143;NA;NA;NA;"CNU";118;73;NA;191;NA;NA;NA;8,28571428571429;0,120689655172414;51;0,0972222222222222;0,722222222222222;0,134615384615385;0,692307692307692;27,2857142857143
"Section";"35";"Structure et évolution de la Terre et des autres planètes";"2010";63;0,149;53;0,151;176;39,2;121;0,38;12;45;0,133;11;0,273;31;210;0,352;29;0,241;NA;NA;NA;"CNU";354;180;NA;534;NA;NA;NA;6,7741935483871;0,138095238095238;181;0,164772727272727;0,6875;0,239669421487603;0,625850340136054;18,4137931034483
"Section";"36";"Terre solide : géodynamique des enveloppes supérieures, paléobiosphère";"2010";53;0,172;35;0,114;187;38,3;143;0,42;2;6;0,167;2;0;8;62;0,355;8;0,5;NA;NA;NA;"CNU";283;117;NA;400;NA;NA;NA;7,75;0,129032258064516;54;0,0427807486631016;0,764705882352941;0,0559440559440559;0,754189944134078;50
"Section";"37";"Météorologie, océanographie physique et physique de l'environnement";"2010";13;0,421;12;0,333;80;36,4;62;0,403;3;7;0,286;2;0;9;56;0,446;7;0,286;NA;NA;NA;"CNU";122;60;NA;182;NA;NA;NA;6,22222222222222;0,125;49;0,0875;0,775;0,112903225806452;0,753424657534247;26
"Section";"4";"Science politique";"2010";3;0,15;0;NA;202;45;66;0,576;8;5;0;4;0;17;232;0,466;16;0,563;NA;NA;NA;"CNU";224;124;NA;348;NA;NA;NA;13,6470588235294;0,0689655172413793;216;0,0792079207920792;0,326732673267327;0,242424242424242;0,268817204301075;21,75
"Section";"5";"Sciences économiques";"2010";10;0,235;8;0,25;275;41;128;0,469;46;46;0,239;27;0,259;88;267;0,483;85;0,506;NA;NA;NA;"CNU";1277;531;NA;1808;NA;NA;NA;3,03409090909091;0,318352059925094;182;0,309090909090909;0,465454545454545;0,6640625;0,226315789473684;21,2705882352941
"Section";"6";"Sciences de gestion";"2010";9;0,267;3;0,333;335;48,2;180;0,572;43;22;0,273;15;0,333;159;354;0,517;126;0,54;NA;NA;NA;"CNU";1523;409;NA;1932;NA;NA;NA;2,22641509433962;0,355932203389831;228;0,376119402985075;0,537313432835821;0,7;0,258373205741627;15,3333333333333
"Section";"60";"Mécanique, génie mécanique, génie civil";"2010";161;0,155;98;0,112;492;21,5;289;0,176;53;130;0,077;47;0,064;114;378;0,196;102;0,206;NA;NA;NA;"CNU";1567;718;NA;2285;NA;NA;NA;3,31578947368421;0,26984126984127;276;0,207317073170732;0,58739837398374;0,352941176470588;0,47948717948718;22,4019607843137
"Section";"61";"Génie informatique, automatique et traitement du signal";"2010";109;0,102;53;0,057;427;22;223;0,22;36;80;0,15;29;0,138;56;352;0,222;50;0,16;NA;NA;NA;"CNU";1192;520;NA;1712;NA;NA;NA;6,28571428571429;0,142045454545455;302;0,117096018735363;0,522248243559719;0,224215246636771;0,458885941644562;34,24
"Section";"62";"Énergétique, génie des procédés";"2010";97;0,28;65;0,323;296;35,1;175;0,32;32;70;0,171;28;0,214;41;203;0,31;31;0,29;NA;NA;NA;"CNU";688;364;NA;1052;NA;NA;NA;4,95121951219512;0,152709359605911;172;0,10472972972973;0,591216216216216;0,177142857142857;0,543396226415094;33,9354838709677
"Section";"63";"Génie Électrique, Électronique, optronique et systèmes";"2010";95;0,108;59;0,068;290;18,7;148;0,189;29;89;0,135;26;0,154;50;265;0,185;45;0,156;NA;NA;NA;"CNU";1155;561;NA;1716;NA;NA;NA;5,3;0,169811320754717;220;0,155172413793103;0,510344827586207;0,304054054054054;0,420408163265306;38,1333333333333
"Section";"64";"Biochimie et biologie moléculaire";"2010";120;0,338;50;0,38;769;59,1;372;0,578;13;35;0,343;13;0,538;46;438;0,603;43;0,581;NA;NA;NA;"CNU";778;295;NA;1073;NA;NA;NA;9,52173913043478;0,0981735159817352;395;0,0559167750325098;0,483745123537061;0,115591397849462;0,453168044077135;24,953488372093
"Section";"65";"Biologie cellulaire";"2010";118;0,396;87;0,379;721;61,2;490;0,586;21;55;0,4;15;0,333;45;436;0,626;44;0,614;NA;NA;NA;"CNU";715;263;NA;978;NA;NA;NA;9,68888888888889;0,100917431192661;392;0,0610263522884882;0,679611650485437;0,0897959183673469;0,658788774002954;22,2272727272727
"Section";"66";"Physiologie";"2010";70;0,422;37;0,405;459;59,7;202;0,584;13;23;0,261;11;0,273;33;289;0,509;30;0,4;NA;NA;NA;"CNU";561;213;NA;774;NA;NA;NA;8,75757575757576;0,103806228373702;259;0,065359477124183;0,440087145969499;0,148514851485149;0,400932400932401;25,8
"Section";"67";"Biologie des populations et écologie";"2010";58;0,38;39;0,359;325;54,7;138;0,522;8;16;0,188;7;0,286;41;253;0,482;36;0,5;NA;NA;NA;"CNU";501;175;NA;676;NA;NA;NA;6,17073170731707;0,142292490118577;217;0,110769230769231;0,424615384615385;0,260869565217391;0,352941176470588;18,7777777777778
"Section";"68";"Biologie des organismes";"2010";64;0,354;48;0,375;354;56,8;249;0,514;8;12;0,25;8;0,25;12;114;0,456;12;0,417;NA;NA;NA;"CNU";364;142;NA;506;NA;NA;NA;9,5;0,105263157894737;102;0,0338983050847458;0,703389830508475;0,0481927710843374;0,692982456140351;42,1666666666667
"Section";"69";"Neurosciences";"2010";48;0,418;22;0,5;223;56,3;163;0,546;12;23;0,478;9;0,222;11;116;0,526;11;0,455;NA;NA;NA;"CNU";276;112;NA;388;NA;NA;NA;10,5454545454545;0,0948275862068965;105;0,0493273542600897;0,730941704035874;0,0674846625766871;0,716981132075472;35,2727272727273
"Section";"7";"Sciences du langage : linguistique et phonétique générales";"2010";52;0,548;35;0,6;247;66,6;172;0,721;30;78;0,654;23;0,826;40;359;0,705;38;0,816;NA;NA;NA;"CNU";514;231;NA;745;NA;NA;NA;8,975;0,105849582172702;321;0,153846153846154;0,696356275303644;0,22093023255814;0,641148325358852;19,6052631578947
"Section";"70";"Sciences de l'éducation";"2010";54;0,403;22;0,455;268;51,5;87;0,517;17;33;0,152;13;0,231;47;380;0,537;45;0,444;NA;NA;NA;"CNU";462;165;NA;627;NA;NA;NA;8,08510638297872;0,118421052631579;335;0,167910447761194;0,324626865671642;0,517241379310345;0,188340807174888;13,9333333333333
"Section";"71";"Sciences de l'information et de la communication";"2010";33;0,333;13;0,385;206;54,9;60;0,683;24;36;0,306;15;0,133;42;269;0,591;38;0,605;NA;NA;NA;"CNU";604;164;NA;768;NA;NA;NA;6,40476190476191;0,141263940520446;231;0,184466019417476;0,29126213592233;0,633333333333333;0,130952380952381;20,2105263157895
